SalesOrderNumber,SalesOrderLineNumber,OrderDate,CustomerId,CustomerName,EmailAddress,Item,Quantity,UnitPrice,TaxAmount
ORD1996,4,2023-12-30,d4721e33-885c-4793-80da-b7f849d5182c,John Jackson,acarpenter@jenkins-fields.org,Keyboard,3,438.55,131.57
ORD1997,4,2023-01-22,9eb318ad-9c15-425e-a379-750a3964afe6,Angela Duncan,nguyenjohn@hotmail.com,Smartphone,10,642.63,642.63
ORD1998,1,2023-01-02,1749939d-af32-4af5-b8cf-536aa02072d9,Alison Guzman,melissamartin@yahoo.com,Tablet,5,635.33,317.67
ORD1999,1,2023-12-01,2cdaa0b2-3d43-44fe-9fe9-1357b91a7793,Micheal Gonzalez,calvin03@murray.com,Mouse,5,863.46,431.73
ORD2000,2,2023-01-15,761eb7e3-f909-446c-ad47-de92cbf80a9f,Ashley Munoz,johnbowen@gmail.com,Laptop,5,1011.45,505.73
ORD2001,3,2023-10-25,ae991937-0846-4aa4-bfa4-cfdd01c31adc,Sharon Cowan,logansusan@hotmail.com,Monitor,10,900.33,900.33
ORD2002,1,2023-07-11,c6cf07bf-b73e-44c3-9ef8-aca7898f3586,Virginia Espinoza,dcarey@yahoo.com,Keyboard,10,84.21,84.21
ORD2003,2,2023-06-13,d2834904-d40b-49dc-a5fd-5412cfc91b52,Amanda Ross,gcobb@gmail.com,Monitor,3,746.9,224.07
ORD2004,3,2023-01-25,d3422e50-c208-4227-8333-240ad8d99ad8,Rebecca Bowen,jdouglas@gmail.com,Smartphone,5,1082.74,541.37
ORD2005,2,2023-02-18,43b6c6ef-35c8-4133-bb8b-1581cba95e23,Martin Jones,katherinepeterson@hotmail.com,Keyboard,3,1110.24,333.07
ORD2006,3,2023-05-19,734bda19-c991-46cc-94a6-368b71d60744,Laura Wheeler,aimeejohnson@elliott-reeves.com,Mouse,6,236.88,142.13
ORD2007,1,2023-03-12,9150d9b2-2886-425e-b741-12a5f1dde1f6,Karen Gonzales,julianeal@gmail.com,Keyboard,5,777.38,388.69
ORD2008,2,2023-02-22,625cade5-dbf1-4941-8ad6-53d09b81ce24,Darren Rosales,breannagreen@hotmail.com,Tablet,3,1031.6,309.48
ORD2009,5,2023-11-11,ff018ec6-dec7-4f9e-bed6-491482330e6e,Karen Yoder,brendamason@hotmail.com,Mouse,9,1699.84,1529.86
ORD2010,1,2023-08-02,ed13bac8-dd8b-4c69-a0c3-36eb5fd639e6,Mr. Joseph Thompson,barnettcalvin@gmail.com,Monitor,2,277.3,55.46
ORD2011,3,2023-06-09,266c3392-396c-4135-b4d8-8c514f2ed3eb,Richard Mccormick,victor90@singleton.com,Mouse,6,321.08,192.65
ORD2012,5,2023-06-25,aa0be687-5d12-4a22-b3d9-014fbdcaf089,Mark Crane,angela88@waller.info,Tablet,5,106.08,53.04
ORD2013,2,2023-12-19,3ea426b8-3f7b-46ec-85df-f8e291136499,Patrick Norris,hannahbryant@krause.net,Tablet,5,294.42,147.21
ORD2014,1,2023-02-09,30a4c4b0-be3c-4c84-9763-50f54708b42e,Sylvia Escobar,bruce33@gill.com,Laptop,8,1526.8,1221.44
ORD2015,5,2023-10-31,12b3b3eb-a247-44f5-8a3e-7f3a51a0b33c,Bruce Miller,danielsjason@evans-smith.biz,Laptop,8,281.9,225.52
ORD2016,1,2023-02-19,b850b440-1c8c-4498-a7ad-595bdc739cbc,Paula Lee,kingrichard@yahoo.com,Laptop,10,450.53,450.53
ORD2017,3,2023-01-15,5421b62c-2d31-417c-a191-9e127e1b5edf,Kayla Bean,michelle35@yahoo.com,Laptop,3,1699.43,509.83
ORD2018,3,2023-06-30,4f0dc7bc-80c8-4083-8faf-04baad8716e1,Ashley Sherman,gsmith@simpson-white.biz,Tablet,9,1572.56,1415.3
ORD2019,1,2023-02-20,ece027bb-1835-4b4b-8dfc-f384ac482af2,Grace Mcdaniel,kimberlyhines@parker.com,Keyboard,1,1081.24,108.12
ORD2020,2,2023-10-03,1a58c6ae-78cc-4788-87c8-4346c4342281,Tanya Clark,eric62@bishop.com,Laptop,2,1852.25,370.45
ORD2021,4,2023-07-07,794954db-fb2c-4f68-8437-2286f4eabfa5,Rachel Chan,sarahkennedy@yahoo.com,Mouse,10,411.0,411.0
ORD2022,3,2023-07-14,556ed0d1-4e65-4eee-a51d-d64e5eec2af4,Sandra Stewart,welliott@yahoo.com,Monitor,4,1052.79,421.12
ORD2023,3,2023-03-05,6771dc17-f0a3-4219-8321-07880173c12e,Jason Brewer,bwang@harris.com,Monitor,2,1063.47,212.69
ORD2024,3,2023-10-13,ca79bb30-6d70-481b-9264-7c6f060fd3b6,Justin Stevenson,ggates@sanchez.info,Mouse,1,210.38,21.04
ORD2025,4,2023-11-04,784983ff-97ca-4ef5-b8a4-c19ff105c2d8,Theresa Harrington,mwright@hotmail.com,Mouse,5,1389.74,694.87
ORD2026,4,2023-05-29,0e5d8626-19f7-4775-8f2f-633b60013e38,Desiree Wood,ruiznicole@gmail.com,Monitor,4,1720.71,688.28
ORD2027,3,2023-04-02,bb81c774-c676-41b3-ba28-631653156a23,Christian Hernandez,annagonzales@yahoo.com,Laptop,8,1360.59,1088.47
ORD2028,1,2023-03-03,a9230810-c346-44f9-8bed-0104929ea405,Joseph Carter,kelseyjones@dawson.info,Tablet,7,831.22,581.85
ORD2029,2,2023-02-03,2f23cd0c-36fd-4910-a274-2d5cbf4d4bd8,Darren Cox,jonathan02@may.biz,Smartphone,4,710.33,284.13
ORD2030,1,2023-04-30,0c4bc3d2-cc50-45cf-bc81-ed5ace5a4372,Amy Mayo,knightwendy@hotmail.com,Monitor,8,593.11,474.49
ORD2031,3,2023-11-26,ca46739f-53ba-4c3e-8c5b-f684df823a94,Diane Cook,cunninghamterri@schmidt.com,Monitor,6,977.86,586.72
ORD2032,4,2023-09-19,9c2b05eb-77ec-4100-ac28-c17a92ecc3bd,Cheryl Jones,steven25@gmail.com,Smartphone,3,1547.6,464.28
ORD2033,4,2023-04-29,56fdc504-9341-4d73-a5d8-d5412e822ce6,Richard Stevenson,moraleskelly@hotmail.com,Mouse,3,107.96,32.39
ORD2034,4,2023-12-14,022f8a47-04d4-45db-a3d3-997fd4066625,Jeffery Green,amanda39@barry-espinoza.org,Laptop,3,796.13,238.84
ORD2035,5,2023-11-16,25f5ed6f-c5e2-4dcc-b058-4d2027111b60,Christopher Johnson,amberblevins@harrell-hebert.com,Laptop,2,1339.11,267.82
ORD2036,4,2023-04-14,6c9dda26-29cd-4d5c-8d8c-c9c633a2b47b,Crystal Gillespie PhD,natalieblackburn@flowers.com,Smartphone,8,1005.99,804.79
ORD2037,5,2023-10-07,daac1277-be73-41e9-9e16-a0ea71a6de48,Jamie Griffin,jamiejames@gmail.com,Laptop,1,1981.89,198.19
ORD2038,4,2023-06-11,81b74f35-2cd3-448d-b820-5c5f17c522e0,Misty Martinez,shepardjoy@brady-stewart.com,Monitor,8,946.33,757.06
ORD2039,3,2023-12-28,ccbf1dfe-173e-43d9-bc32-edb435d80531,Karen Hicks,smithlinda@yahoo.com,Tablet,8,889.83,711.86
ORD2040,1,2023-10-19,5acc616d-199d-4d5e-9b84-aa96f6295eb4,Eric Brown,yvonnemiller@hotmail.com,Mouse,8,1337.15,1069.72
ORD2041,4,2023-10-15,78ab2513-e03d-4918-a3c2-79aacf674365,Victor Blair,taylorjohn@hotmail.com,Tablet,9,158.69,142.82
ORD2042,4,2023-11-12,27dfc6e0-84c4-49b1-a0c1-3845025fc70f,John Williams,nathan62@thompson-mayer.com,Mouse,6,1544.62,926.77
ORD2043,5,2023-01-24,ab2dd056-cf71-4c2c-8f35-fdb9bdf18708,Shawn Rodriguez,jimenezkevin@brooks.com,Tablet,6,730.31,438.19
ORD2044,3,2023-07-14,074b927e-54e2-4fa6-869c-cc0ac8844f88,Amanda Wiggins,ryankathryn@hotmail.com,Laptop,7,723.03,506.12
ORD2045,2,2023-05-07,19a12723-287d-4f8e-ab74-18988673cf07,Steven Davis,novaksteven@chase-herrera.com,Tablet,5,1205.44,602.72
ORD2046,3,2023-02-28,a308f1ea-cf36-4c1b-9a6f-f965db5ed35a,John Lam,marcusfernandez@hotmail.com,Smartphone,3,88.44,26.53
ORD2047,4,2023-10-18,7a506f60-18ad-4eeb-b760-7067ab1e5b37,Ronald Duncan Jr.,jeremiahmiller@love.org,Keyboard,7,569.91,398.94
ORD2048,3,2023-07-13,402bf495-39e9-46ef-bff1-80d21af03c73,Matthew Murphy,kathleen25@yahoo.com,Keyboard,7,678.72,475.1
ORD2049,2,2023-06-22,94517f78-252d-4404-a944-85e05ff0f8eb,Sarah Adkins,bauertiffany@gmail.com,Monitor,9,1632.34,1469.11
ORD2050,3,2023-07-06,d5db677f-08bb-429f-a277-279b2498a9f2,Candice Morris,mmathews@hotmail.com,Monitor,4,1019.06,407.62
ORD2051,5,2023-04-20,93c379fd-f885-45f9-9126-3905de993ecd,Willie Chavez,rwilson@hotmail.com,Smartphone,5,142.69,71.35
ORD2052,2,2023-11-16,565c978a-ec83-44d7-83b5-ad03c4bd23eb,Steven Scott,qalvarado@yahoo.com,Mouse,2,1449.53,289.91
ORD2053,3,2023-02-04,10287c78-434b-433d-84e1-f69ec3659e51,Jessica Johnson,perezstephen@martinez.com,Keyboard,9,976.77,879.09
ORD2054,3,2023-09-16,4e998b76-58fd-470b-9f91-07d5205525c6,Juan Ayers,gwilkins@thomas.com,Smartphone,7,1343.74,940.62
ORD2055,3,2023-11-16,bbc0e8ed-32dc-40ee-8447-b659c6a22085,Kelly Chan,amber82@moore-becker.org,Keyboard,8,1359.54,1087.63
ORD2056,5,2023-04-06,c0485d0b-ee3f-4127-97de-7f4d39ec02ca,Kimberly Friedman,joshuahaley@yahoo.com,Keyboard,8,465.26,372.21
ORD2057,4,2023-05-18,85915047-e6a5-47d0-a3c8-1fb94be730a1,Stephanie Mcdonald,aaron48@collins.com,Mouse,9,1627.42,1464.68
ORD2058,5,2023-11-17,23eaea4f-690e-4ee8-8152-caf60f29301d,Rodney Duran,phartman@myers-lee.com,Laptop,9,441.26,397.13
ORD2059,3,2023-08-11,f2f4f240-f69e-463d-b9ef-20ea120e5c83,Steven Martinez,scottchambers@smith-wilson.com,Monitor,6,1727.36,1036.42
ORD2060,4,2023-05-17,a0e85f89-c58b-4161-9a44-cb3b8634a7cd,Crystal Gonzales,whernandez@peterson.biz,Smartphone,3,550.07,165.02
ORD2061,1,2023-03-18,1ce2ec5b-4165-43a1-a420-3a34d685b08b,Jessica Jackson,jeffrey11@hotmail.com,Tablet,1,528.89,52.89
ORD2062,5,2023-08-12,dd763717-995b-4485-b5b1-27e19a72ebf3,Sean Ortega,gbrown@yahoo.com,Monitor,1,443.88,44.39
ORD2063,3,2023-12-04,469f2152-bb81-4c56-b95b-7efed7a29c6c,Margaret Murphy,christopher17@gmail.com,Keyboard,3,1306.37,391.91
ORD2064,1,2023-01-29,97514f49-38ac-4486-beb6-c0a995f5f2ac,Derek Osborn,qobrien@yahoo.com,Laptop,6,1223.12,733.87
ORD2065,4,2023-07-06,9720b88f-1b98-40e3-9a06-8a930ac7256b,Maria Garcia,levyjohn@chambers.biz,Mouse,2,823.95,164.79
ORD2066,2,2023-02-27,58e8f1db-0a34-4670-be8b-15f3b7e1c9a2,Jessica Murray,oli@strickland.org,Keyboard,9,1869.22,1682.3
ORD2067,5,2023-05-09,f229c37b-a169-4799-862e-54242e44d349,Eduardo Jenkins,qatkinson@cardenas-cooper.com,Monitor,2,514.25,102.85
ORD2068,3,2023-10-27,0c3c900f-c8a1-44aa-b22d-839746d162d6,Michael Walters,angelaboyer@morris.com,Mouse,7,1621.39,1134.97
ORD2069,2,2023-03-15,16c02601-db4d-4d18-bff5-475cd83f8f4f,Luis Singh,maria11@sullivan.biz,Laptop,3,467.51,140.25
ORD2070,5,2023-01-29,b517e8ef-db21-4e31-83c2-181f33c00b7d,Mr. Jeffrey Ward,marcusrodriguez@collins.com,Monitor,9,780.67,702.6
ORD2071,4,2023-09-01,2d8b62b6-89cb-49aa-8f56-fffcc1bbb767,Michael Gonzalez,jphelps@peterson.biz,Mouse,4,1928.46,771.38
ORD2072,3,2023-09-01,bc7d0017-f4c1-440b-9852-8abb1a873c25,Stacy Carter,yvonne70@kelley.com,Mouse,6,1651.66,991.0
ORD2073,5,2023-01-18,d54fbd02-3976-4637-be97-16ad06bf79cf,Colleen Golden,dustinphillips@gmail.com,Mouse,1,1396.83,139.68
ORD2074,5,2023-07-16,d682a0b4-7bb7-4c42-9cba-7bc6db872c8f,Justin Murillo,hlopez@ross.biz,Smartphone,6,1811.16,1086.7
ORD2075,2,2023-08-15,cbfae8d6-b4ed-4d1d-82f1-287bbf2dcfcb,Dr. Deborah Wood,amber12@heath-andersen.com,Monitor,1,1824.09,182.41
ORD2076,3,2023-06-04,20f6b8d8-9436-4f5d-89cc-6b08cba9a0f0,Thomas Duke,daniel93@hotmail.com,Laptop,4,629.97,251.99
ORD2077,4,2023-11-20,a51c7d2a-b3bf-4dab-b7b2-4f20592cfe25,Samantha Walker,stevenssamuel@hotmail.com,Smartphone,7,1589.17,1112.42
ORD2078,4,2023-08-30,feec0074-f402-4e77-908d-692f6fa9c57c,Justin Hansen,thomas21@gomez.com,Mouse,7,1856.67,1299.67
ORD2079,1,2023-03-24,070f48c2-ba4e-432f-a582-eba2f2859a73,Katherine Padilla,clewis@ryan-leonard.com,Mouse,5,1037.35,518.68
ORD2080,5,2023-06-17,e03f7c17-cc65-4374-91e2-2c1e3b895644,Jennifer Miranda,arellanobrian@yahoo.com,Monitor,1,1535.85,153.59
ORD2081,4,2023-11-25,fa33dca5-c64d-4e70-9ea3-91e29662f883,Arthur Gutierrez,johnguzman@houston.info,Tablet,1,831.29,83.13
ORD2082,1,2023-02-26,16cfa211-54f0-427b-9e97-8ef7ba89eda3,Jamie Haynes,ejames@gmail.com,Tablet,4,1056.91,422.76
ORD2083,2,2023-11-01,188a7f55-2ed8-4804-97e2-3419d8e66501,Christopher Jordan,qdavis@yahoo.com,Mouse,7,1595.65,1116.96
ORD2084,2,2023-05-14,fc52a468-59e8-49b6-ba05-17b2335affe5,Angela Hayes,andrew90@brown.net,Tablet,10,1662.2,1662.2
ORD2085,4,2023-07-08,627f34eb-53ad-432c-8131-771e033857e4,Robert Carroll,sosajacob@hotmail.com,Tablet,7,1758.96,1231.27
ORD2086,2,2023-01-11,37e75948-8903-48c7-ae89-92cc7f8a1fca,Anne Vega,audrey72@hernandez.com,Laptop,9,1311.86,1180.67
ORD2087,4,2023-04-12,f5418b22-e363-45fc-899f-7cfbef6f5d6a,Barbara Villa,baileyhenry@hotmail.com,Smartphone,3,147.08,44.12
ORD2088,2,2023-02-15,7f660f24-1987-4a42-a675-835a2ad9c360,Christopher Austin,jmcfarland@yahoo.com,Smartphone,3,1897.12,569.14
ORD2089,4,2023-08-21,1dcb2fbf-f1aa-4637-b2ab-e7ffc8b8547b,Ana Sanchez,susanhenry@williams-brown.info,Mouse,8,281.1,224.88
ORD2090,3,2023-05-28,a8df7aa5-e8e0-4199-97f6-4255cf979ff0,Sara Garcia,rhonda99@patel.com,Mouse,8,795.04,636.03
ORD2091,2,2023-05-25,72a9dfa1-22ae-4888-9200-41ca4855f44a,Eileen Sims,fbennett@gmail.com,Mouse,4,865.75,346.3
ORD2092,3,2023-05-15,8fae46a9-524e-463c-9ab4-9e057dc1dda0,Mr. Jonathan Hartman,rosebobby@gmail.com,Tablet,10,929.4,929.4
ORD2093,4,2023-02-13,bf733026-9664-4ca5-a460-2d314e9f67a7,Kimberly Davidson,williamskevin@bell.com,Laptop,8,309.75,247.8
ORD2094,2,2024-01-01,dfab24e2-af25-462c-934d-09aed2e106a4,Jordan Sweeney,lozanocorey@gmail.com,Monitor,7,1485.4,1039.78
ORD2095,1,2023-01-27,51ffdef6-b660-4a31-b8b8-9fc4e47172b1,Dalton Clark,weeksjamie@wilson.com,Smartphone,4,968.32,387.33
ORD2096,5,2023-12-30,63d18504-fcb1-4281-ad53-a810fc01c46c,Jacqueline Monroe,donaldsanchez@scott.com,Mouse,1,60.45,6.05
ORD2097,4,2023-12-10,a7410d2c-e0f1-4db6-b0b5-b7b33472c59e,Denise Vaughn,mbennett@yahoo.com,Smartphone,3,1937.71,581.31
ORD2098,3,2023-03-28,a064bc2a-02ab-4565-99a2-186f40e07e0f,Amanda Wang,chadwilson@barrera.com,Keyboard,8,1864.14,1491.31
ORD2099,3,2023-12-30,2ad88bca-53cf-44e1-8974-e16a2ef0963c,Dawn Becker,amanda49@yahoo.com,Keyboard,7,326.5,228.55
ORD2100,2,2023-09-13,65189347-1e91-4b71-82d0-31ad1bc6229e,Stacey Clements,davidcowan@yahoo.com,Smartphone,6,1856.16,1113.7
ORD2101,5,2023-05-16,3a887bed-1c85-4510-9bfd-f6267a93ef0e,James Miller,ryanwood@thomas.net,Keyboard,6,899.76,539.86
ORD2102,4,2023-03-19,c4bfa424-3060-4ccf-b979-549bc44c5c78,Evan Carroll,michele42@murray-valenzuela.com,Keyboard,8,153.78,123.02
ORD2103,1,2023-08-29,f262e145-2731-460c-a149-ee42642d03af,Arthur White,diane70@jones-sanchez.net,Smartphone,3,1426.63,427.99
ORD2104,4,2023-01-21,24b37794-293d-47fa-8e8d-ed4549adb07b,Emily Rodriguez,bholmes@le.com,Monitor,6,1978.2,1186.92
ORD2105,1,2023-03-17,af2f5f8b-1a92-46d6-a6c9-fd5424bb8796,James Hart,vincentkathleen@gmail.com,Laptop,6,232.48,139.49
ORD2106,2,2023-09-18,05112d7f-12ec-4f24-8bab-4c1b904aa134,Susan Pineda,gina67@hotmail.com,Smartphone,10,1787.24,1787.24
ORD2107,1,2023-09-27,9cd3e931-7d95-4e47-aed1-4cec3cd7e0ea,William Fields,shawnsuarez@gmail.com,Keyboard,3,862.02,258.61
ORD2108,1,2023-06-18,bb2168c4-a318-4a65-896f-e30824f7e239,Walter Kidd,jody64@williams.net,Laptop,5,1378.56,689.28
ORD2109,5,2023-02-24,66f89b87-fccc-4a7d-ba1b-ba9cda07f08e,Mark Clark,dstephenson@hotmail.com,Smartphone,3,106.31,31.89
ORD2110,4,2023-08-21,6370fda9-f3ce-4aaf-b1a2-f6c173cab4e3,George Ortega,johnmarquez@lee.org,Mouse,0,1208.7,604.35
ORD2111,5,2023-08-20,8c573243-769f-4e1a-a67d-9f005d08c254,Rebecca Brooks,philipharrison@hotmail.com,Smartphone,10,302.17,302.17
ORD2112,3,2023-06-15,e798d9bf-4ce1-4a16-b3cb-3b3fa6f90864,Patricia Hanson,jeffarnold@keller.biz,Laptop,2,1116.95,223.39
ORD2113,3,2023-04-02,061a1396-7167-48ee-b175-82082e292386,Jasmin Estrada,danielleandrews@gmail.com,Tablet,7,223.92,156.74
ORD2114,4,2023-05-26,77f4d7f9-5105-48a9-a94a-48b326932d95,Oscar Farmer,cheryl98@hotmail.com,Mouse,3,285.17,85.55
ORD2115,3,2023-12-17,ad1abfd5-0909-4704-a03c-119aa0ca381c,Austin Smith,melissa55@manning.com,Keyboard,3,750.14,225.04
ORD2116,2,2023-09-08,9f8c1c81-5ce9-43d3-90e6-e383d736b50e,Lauren Clayton,jane44@gmail.com,Monitor,7,979.06,685.34
ORD2117,4,2023-07-08,e69bf25c-28e9-472b-8fd7-dcedcd65e328,Carla Wilson,annafuller@hotmail.com,Keyboard,3,896.51,268.95
ORD2118,3,2023-08-26,d9162e44-b0a1-4621-87fe-fddbfbb9bf21,Vanessa Beck,cdavis@beard.biz,Mouse,4,1312.84,525.14
ORD2119,5,2023-11-19,051bb698-c463-499a-aba3-21ef7a14cf98,Victoria Cox,sethsmith@yahoo.com,Mouse,9,213.74,192.37
ORD2120,4,2023-06-03,58052a55-9118-40e6-abf8-9388f254a50e,Victoria Tanner,dennisevans@rangel-rodriguez.com,Tablet,3,1384.41,415.32
ORD2121,4,2023-06-01,4ad76a0d-5219-4d62-a25c-6c5cf629c955,Tiffany Miller,howellbrittany@gmail.com,Keyboard,1,1124.44,112.44
ORD2122,5,2023-08-06,31286dc8-40b1-4b20-99eb-b4955d7ecb5f,Vicki Strong,kflores@banks.com,Monitor,2,956.08,191.22
ORD2123,3,2023-05-11,6ed5ca30-ff03-41a9-b2ed-257b435b6625,Don Carney,cookanthony@hotmail.com,Keyboard,0,1548.86,309.77
ORD2124,4,2023-04-02,04eb1694-92da-45a7-bc11-733c02bbc915,Curtis Harrison,dominguezjoseph@yahoo.com,Tablet,7,138.25,96.78
ORD2125,3,2023-10-28,8338b815-cd9a-4a65-9de6-346755ec2b78,Rachel Russell,sherriball@hotmail.com,Mouse,8,1526.84,1221.47
ORD2126,3,2023-04-06,4444a6bd-4819-423a-bd23-fd9a31621e95,Jerry Powers,johnsondavid@gmail.com,Tablet,3,202.53,60.76
ORD2127,1,2023-08-11,5f96600d-2d56-4616-930c-d65b3e32b1b4,Kenneth Young,smithalexander@berg-williamson.com,Keyboard,1,61.4,6.14
ORD2128,4,2023-08-24,df10c0ab-f734-4784-a049-d164952f6d11,Lynn Rivera,browndominic@house.com,Mouse,7,1744.12,1220.88
ORD2129,4,2023-06-05,af838c06-caa5-422a-aed7-149f00fbbb90,Anthony Miller,thomasgonzalez@yahoo.com,Keyboard,10,753.42,753.42
ORD2130,4,2023-06-04,781e2d35-2fa1-42bc-b4ce-5f319aff48af,Michael Hancock,alopez@thompson.com,Laptop,3,313.47,94.04
ORD2131,2,2023-01-14,934fa5c8-8ac0-48d3-a0d0-2f5a24d6281f,Melissa Warner,jacobmorris@martin.org,Tablet,8,1314.82,1051.86
ORD2132,5,2023-04-08,81b41b37-698b-4ff4-99ff-70c64bf5cf0e,Colleen King,alyssapena@hotmail.com,Laptop,5,1550.96,775.48
ORD2133,1,2023-03-27,29489bda-c119-4d43-880d-0cf3406d5351,Arthur Cooper,wmiller@griffin.com,Tablet,8,1929.54,1543.63
ORD2134,5,2023-05-05,ea1b248f-ea94-4306-8579-8f5d969040b0,Michael Gregory,jessica57@harmon-castillo.info,Tablet,5,1160.39,580.2
ORD2135,1,2023-02-22,503fe053-7d34-45ec-836f-00084cdcffaf,Natasha Perez,vazquezrobert@nguyen-hogan.biz,Mouse,7,1960.0,1372.0
ORD2136,5,2023-10-11,76e26e93-e62a-4bfe-9e61-f70d76b00d9f,Charles Christensen,markskristina@yahoo.com,Smartphone,1,1000.62,100.06
ORD2137,5,2023-12-14,263e0670-a1d7-4730-9ec8-bcbbfd610d09,Adrian Moody,brittanywhite@smith.com,Monitor,4,1442.87,577.15
ORD2138,3,2023-10-11,058cdd44-32a0-4b53-965a-4a4245590d60,Christopher Gallegos PhD,jameslawson@yahoo.com,Laptop,5,1791.11,895.55
ORD2139,4,2023-11-15,da024444-f284-46fa-af63-35bf6ecfaab4,Wayne Brown,bentonjanice@roberts.com,Mouse,6,924.23,554.54
ORD2140,2,2023-08-29,f4f48fdc-0351-4800-bd91-dbcc6a959ce2,Christopher Mccoy,georgealyssa@yahoo.com,Smartphone,8,502.6,402.08
ORD2141,3,2023-11-05,b0427c62-ce9f-4278-9f94-2c43b989a884,Jaclyn Waller,westrobert@blackburn.com,Mouse,8,305.76,244.61
ORD2142,4,2023-12-11,50026d68-e70d-48b8-9f33-1eb0e8ff561f,Stephanie Alvarez,barbara53@gmail.com,Mouse,6,1602.15,961.29
ORD2143,5,2023-04-17,a1f76e1c-c816-4e32-9263-a195f7294c21,Susan Erickson,tracyharrison@edwards.biz,Smartphone,2,1350.76,270.15
ORD2144,5,2023-09-09,5257fa5d-9fa4-454f-a5fa-9f8dc00c9ab9,John Morrison,colekimberly@yahoo.com,Laptop,7,1888.96,1322.27
ORD2145,5,2023-01-25,d907a314-5d20-48de-a4a1-1c7fb63f93f6,Kara Walker,michael97@thomas.com,Laptop,6,1767.77,1060.66
ORD2146,5,2023-01-17,333705f9-894b-4f90-a21a-47b99ad24609,Maria Rosario,jessica38@campbell.com,Laptop,6,889.71,533.83
ORD2147,2,2023-09-07,24e11716-3449-4318-82d0-1a0b4c55542d,Allen Schneider,richardsonkimberly@gmail.com,Smartphone,6,1580.53,948.32
ORD2148,5,2023-05-17,8e25ce3d-61cc-46e5-a03a-51967259f45b,Jeremy Edwards,thill@hotmail.com,Tablet,9,1228.36,1105.52
ORD2149,4,2023-08-23,96239346-29b3-42d3-88e6-36b5740da9d6,Tyler Martinez,uwood@hotmail.com,Laptop,2,1574.22,314.84
ORD2150,1,2023-10-15,a0fef51e-0684-4438-8cd5-219a6001e75d,Fred Thompson,mario90@brown.com,Laptop,9,255.55,230.0
ORD2151,3,2023-03-22,26cd4979-23d1-4c7f-9161-8b5eed4c8325,Christopher Reeves,teresa51@cooper-jones.biz,Mouse,5,1430.92,715.46
ORD2152,1,2023-03-20,6a961ac0-8651-42a6-8fe9-17808b8c6b6e,Jennifer Moore,shanewilson@perez-brown.net,Mouse,6,702.48,421.49
ORD2153,4,2023-08-01,d7c7d8e6-a495-430e-8d6f-885a06339f7f,Karen Williams,stephanietaylor@morris-avila.biz,Laptop,4,1677.89,671.16
ORD2154,2,2023-02-13,4a25cec8-c3fa-463d-829f-8b3904edf187,Michael Terry MD,brittanyclark@henry.com,Smartphone,6,1444.64,866.78
ORD2155,2,2023-03-19,2a07a58d-d43b-4f74-a609-456a8257909d,Christian Smith,angela86@gmail.com,Keyboard,7,1585.07,1109.55
ORD2156,4,2023-08-23,9b8ce31b-c111-41a7-b39b-2275d5b6eac1,Craig Hurst,santosshannon@yahoo.com,Keyboard,6,1890.29,1134.17
ORD2157,5,2023-02-05,abfe1fb5-a6c2-4716-b7bd-77509a7650dd,Jennifer Lopez,vballard@gonzalez.com,Laptop,6,663.87,398.32
ORD2158,1,2023-07-21,36df253c-ac98-4942-b093-71b5d53ae164,Sabrina Ward,ashleywilkerson@robinson-johnson.com,Laptop,3,1809.9,542.97
ORD2159,5,2023-06-01,dc406c3b-2e50-478b-945f-d39a376788ab,Jonathan Cortez,mjoyce@gmail.com,Monitor,7,1777.28,1244.1
ORD2160,3,2023-06-26,8f928bca-7aec-4953-bdde-e37debbaca66,Rebecca Estrada,jensennicole@harvey.com,Laptop,5,1805.41,902.71
ORD2161,4,2023-08-17,71ef7e0a-4dae-4c5c-8000-9f1eee1eedbf,Keith Moore,jason36@walter.com,Mouse,4,1780.78,712.31
ORD2162,4,2023-12-24,e60584a2-08f5-48e7-853b-cc3a4c26fd27,Charles Bryant,calhounjulie@mcguire.com,Smartphone,7,1562.03,1093.42
ORD2163,5,2023-06-21,b98d15a7-160a-46e1-9cd2-7c9f03ac0d1b,Sergio Riley,andrew97@gmail.com,Monitor,3,1064.92,319.48
ORD2164,5,2023-10-10,37296854-273e-44e5-b119-e78cbb3f4297,Michael Johnson,arivas@gmail.com,Smartphone,9,714.38,642.94
ORD2165,5,2023-10-31,e5bc89c0-93a6-4684-8365-99fcf91070e0,Arthur Hammond,jennifer34@gmail.com,Smartphone,4,1672.85,669.14
ORD2166,5,2023-02-26,df3ad6e8-f693-4800-859f-5497abd68d74,Michael Patrick,shansen@conner-baldwin.com,Mouse,1,1691.09,169.11
ORD2167,1,2023-01-25,,Robert Stephens,jessica82@yahoo.com,Mouse,2,925.04,185.01
ORD2168,3,2023-05-01,6831429e-58c7-44f2-a3aa-1839bc35bc9a,James Mcdonald,dylan78@yahoo.com,Mouse,10,1152.91,1152.91
ORD2169,5,2023-11-01,16214bd0-6e84-424b-b61d-6b9c5c3e82e9,Stacey Cook,ihayes@hotmail.com,Tablet,6,633.44,380.06
ORD2170,5,2023-12-11,57ec95f3-0af2-4a23-a3c6-0f792a0e0060,Shannon Weber,melissaberry@gmail.com,Tablet,7,1063.35,744.34
