CustomerId,CustomerName,EmailAddress,CustomerSegment,Country
ab2dd056-cf71-4c2c-8f35-fdb9bdf18708_1043,Shawn Rodriguez 1043,jimenezkevinbrooks.com1043@example.com,Retail,UK
074b927e-54e2-4fa6-869c-cc0ac8844f88_1044,Amanda Wiggins 1044,ryankathrynhotmail.com1044@example.com,Wholesale,Germany
19a12723-287d-4f8e-ab74-18988673cf07_1045,Steven Davis 1045,novakstevenchase-herrera.com1045@example.com,Wholesale,Germany
a308f1ea-cf36-4c1b-9a6f-f965db5ed35a_1046,John Lam 1046,marcusfernandezhotmail.com1046@example.com,Wholesale,Canada
7a506f60-18ad-4eeb-b760-7067ab1e5b37_1047,Ronald Duncan Jr. 1047,jeremiahmillerlove.org1047@example.com,Retail,France
402bf495-39e9-46ef-bff1-80d21af03c73_1048,Matthew Murphy 1048,kathleen25yahoo.com1048@example.com,Online,Germany
94517f78-252d-4404-a944-85e05ff0f8eb_1049,Sarah Adkins 1049,bauertiffanygmail.com1049@example.com,Wholesale,Canada
d5db677f-08bb-429f-a277-279b2498a9f2_1050,Candice Morris 1050,mmathewshotmail.com1050@example.com,Wholesale,USA
93c379fd-f885-45f9-9126-3905de993ecd_1051,Willie Chavez 1051,rwilsonhotmail.com1051@example.com,Retail,France
565c978a-ec83-44d7-83b5-ad03c4bd23eb_1052,Steven Scott 1052,qalvaradoyahoo.com1052@example.com,Wholesale,UK
10287c78-434b-433d-84e1-f69ec3659e51_1053,Jessica Johnson 1053,perezstephenmartinez.com1053@example.com,Retail,Germany
4e998b76-58fd-470b-9f91-07d5205525c6_1054,Juan Ayers 1054,gwilkinsthomas.com1054@example.com,Online,Canada
bbc0e8ed-32dc-40ee-8447-b659c6a22085_1055,Kelly Chan 1055,amber82moore-becker.org1055@example.com,Retail,USA
c0485d0b-ee3f-4127-97de-7f4d39ec02ca_1056,Kimberly Friedman 1056,joshuahaleyyahoo.com1056@example.com,Retail,UK
85915047-e6a5-47d0-a3c8-1fb94be730a1_1057,Stephanie Mcdonald 1057,aaron48collins.com1057@example.com,Retail,Canada
23eaea4f-690e-4ee8-8152-caf60f29301d_1058,Rodney Duran 1058,phartmanmyers-lee.com1058@example.com,Retail,Canada
f2f4f240-f69e-463d-b9ef-20ea120e5c83_1059,Steven Martinez 1059,scottchamberssmith-wilson.com1059@example.com,Online,UK
a0e85f89-c58b-4161-9a44-cb3b8634a7cd_1060,Crystal Gonzales 1060,whernandezpeterson.biz1060@example.com,Online,USA
1ce2ec5b-4165-43a1-a420-3a34d685b08b_1061,Jessica Jackson 1061,jeffrey11hotmail.com1061@example.com,Wholesale,USA
dd763717-995b-4485-b5b1-27e19a72ebf3_1062,Sean Ortega 1062,gbrownyahoo.com1062@example.com,Online,France
469f2152-bb81-4c56-b95b-7efed7a29c6c_1063,Margaret Murphy 1063,christopher17gmail.com1063@example.com,Online,Germany
97514f49-38ac-4486-beb6-c0a995f5f2ac_1064,Derek Osborn 1064,qobrienyahoo.com1064@example.com,Wholesale,UK
9720b88f-1b98-40e3-9a06-8a930ac7256b_1065,Maria Garcia 1065,levyjohnchambers.biz1065@example.com,Online,UK
58e8f1db-0a34-4670-be8b-15f3b7e1c9a2_1066,Jessica Murray 1066,olistrickland.org1066@example.com,Retail,UK
f229c37b-a169-4799-862e-54242e44d349_1067,Eduardo Jenkins 1067,qatkinsoncardenas-cooper.com1067@example.com,Retail,USA
0c3c900f-c8a1-44aa-b22d-839746d162d6_1068,Michael Walters 1068,angelaboyermorris.com1068@example.com,Wholesale,Germany
16c02601-db4d-4d18-bff5-475cd83f8f4f_1069,Luis Singh 1069,maria11sullivan.biz1069@example.com,Wholesale,France
b517e8ef-db21-4e31-83c2-181f33c00b7d_1070,Mr. Jeffrey Ward 1070,marcusrodriguezcollins.com1070@example.com,Wholesale,Canada
2d8b62b6-89cb-49aa-8f56-fffcc1bbb767_1071,Michael Gonzalez 1071,jphelpspeterson.biz1071@example.com,Retail,Canada
bc7d0017-f4c1-440b-9852-8abb1a873c25_1072,Stacy Carter 1072,yvonne70kelley.com1072@example.com,Online,UK
d54fbd02-3976-4637-be97-16ad06bf79cf_1073,Colleen Golden 1073,dustinphillipsgmail.com1073@example.com,Retail,Germany
d682a0b4-7bb7-4c42-9cba-7bc6db872c8f_1074,Justin Murillo 1074,hlopezross.biz1074@example.com,Wholesale,USA
cbfae8d6-b4ed-4d1d-82f1-287bbf2dcfcb_1075,Dr. Deborah Wood 1075,amber12heath-andersen.com1075@example.com,Online,Germany
20f6b8d8-9436-4f5d-89cc-6b08cba9a0f0_1076,Thomas Duke 1076,daniel93hotmail.com1076@example.com,Online,Germany
a51c7d2a-b3bf-4dab-b7b2-4f20592cfe25_1077,Samantha Walker 1077,stevenssamuelhotmail.com1077@example.com,Retail,USA
feec0074-f402-4e77-908d-692f6fa9c57c_1078,Justin Hansen 1078,thomas21gomez.com1078@example.com,Wholesale,UK
070f48c2-ba4e-432f-a582-eba2f2859a73_1079,Katherine Padilla 1079,clewisryan-leonard.com1079@example.com,Retail,Germany
e03f7c17-cc65-4374-91e2-2c1e3b895644_1080,Jennifer Miranda 1080,arellanobrianyahoo.com1080@example.com,Online,Canada
fa33dca5-c64d-4e70-9ea3-91e29662f883_1081,Arthur Gutierrez 1081,johnguzmanhouston.info1081@example.com,Retail,USA
16cfa211-54f0-427b-9e97-8ef7ba89eda3_1082,Jamie Haynes 1082,ejamesgmail.com1082@example.com,Retail,France
188a7f55-2ed8-4804-97e2-3419d8e66501_1083,Christopher Jordan 1083,qdavisyahoo.com1083@example.com,Wholesale,UK
fc52a468-59e8-49b6-ba05-17b2335affe5_1084,Angela Hayes 1084,andrew90brown.net1084@example.com,Wholesale,USA
627f34eb-53ad-432c-8131-771e033857e4_1085,Robert Carroll 1085,sosajacobhotmail.com1085@example.com,Online,France
37e75948-8903-48c7-ae89-92cc7f8a1fca_1086,Anne Vega 1086,audrey72hernandez.com1086@example.com,Retail,France
f5418b22-e363-45fc-899f-7cfbef6f5d6a_1087,Barbara Villa 1087,baileyhenryhotmail.com1087@example.com,Retail,Germany
7f660f24-1987-4a42-a675-835a2ad9c360_1088,Christopher Austin 1088,jmcfarlandyahoo.com1088@example.com,Retail,Germany
1dcb2fbf-f1aa-4637-b2ab-e7ffc8b8547b_1089,Ana Sanchez 1089,susanhenrywilliams-brown.info1089@example.com,Online,Germany
a8df7aa5-e8e0-4199-97f6-4255cf979ff0_1090,Sara Garcia 1090,rhonda99patel.com1090@example.com,Online,USA
72a9dfa1-22ae-4888-9200-41ca4855f44a_1091,Eileen Sims 1091,fbennettgmail.com1091@example.com,Wholesale,USA
8fae46a9-524e-463c-9ab4-9e057dc1dda0_1092,Mr. Jonathan Hartman 1092,rosebobbygmail.com1092@example.com,Wholesale,UK
bf733026-9664-4ca5-a460-2d314e9f67a7_1093,Kimberly Davidson 1093,williamskevinbell.com1093@example.com,Wholesale,Germany
dfab24e2-af25-462c-934d-09aed2e106a4_1094,Jordan Sweeney 1094,lozanocoreygmail.com1094@example.com,Retail,France
51ffdef6-b660-4a31-b8b8-9fc4e47172b1_1095,Dalton Clark 1095,weeksjamiewilson.com1095@example.com,Retail,Canada
63d18504-fcb1-4281-ad53-a810fc01c46c_1096,Jacqueline Monroe 1096,donaldsanchezscott.com1096@example.com,Wholesale,UK
a7410d2c-e0f1-4db6-b0b5-b7b33472c59e_1097,Denise Vaughn 1097,mbennettyahoo.com1097@example.com,Retail,USA
a064bc2a-02ab-4565-99a2-186f40e07e0f_1098,Amanda Wang 1098,chadwilsonbarrera.com1098@example.com,Wholesale,UK
2ad88bca-53cf-44e1-8974-e16a2ef0963c_1099,Dawn Becker 1099,amanda49yahoo.com1099@example.com,Online,UK
65189347-1e91-4b71-82d0-31ad1bc6229e_1100,Stacey Clements 1100,davidcowanyahoo.com1100@example.com,Wholesale,UK
3a887bed-1c85-4510-9bfd-f6267a93ef0e_1101,James Miller 1101,ryanwoodthomas.net1101@example.com,Online,UK
c4bfa424-3060-4ccf-b979-549bc44c5c78_1102,Evan Carroll 1102,michele42murray-valenzuela.com1102@example.com,Retail,Canada
f262e145-2731-460c-a149-ee42642d03af_1103,Arthur White 1103,diane70jones-sanchez.net1103@example.com,Wholesale,Germany
24b37794-293d-47fa-8e8d-ed4549adb07b_1104,Emily Rodriguez 1104,bholmesle.com1104@example.com,Retail,France
af2f5f8b-1a92-46d6-a6c9-fd5424bb8796_1105,James Hart 1105,vincentkathleengmail.com1105@example.com,Online,UK
05112d7f-12ec-4f24-8bab-4c1b904aa134_1106,Susan Pineda 1106,gina67hotmail.com1106@example.com,Online,UK
9cd3e931-7d95-4e47-aed1-4cec3cd7e0ea_1107,William Fields 1107,shawnsuarezgmail.com1107@example.com,Online,UK
bb2168c4-a318-4a65-896f-e30824f7e239_1108,Walter Kidd 1108,jody64williams.net1108@example.com,Retail,Germany
66f89b87-fccc-4a7d-ba1b-ba9cda07f08e_1109,Mark Clark 1109,dstephensonhotmail.com1109@example.com,Retail,USA
6370fda9-f3ce-4aaf-b1a2-f6c173cab4e3_1110,George Ortega 1110,johnmarquezlee.org1110@example.com,Retail,USA
8c573243-769f-4e1a-a67d-9f005d08c254_1111,Rebecca Brooks 1111,philipharrisonhotmail.com1111@example.com,Retail,Canada
e798d9bf-4ce1-4a16-b3cb-3b3fa6f90864_1112,Patricia Hanson 1112,jeffarnoldkeller.biz1112@example.com,Online,USA
061a1396-7167-48ee-b175-82082e292386_1113,Jasmin Estrada 1113,danielleandrewsgmail.com1113@example.com,Online,UK
77f4d7f9-5105-48a9-a94a-48b326932d95_1114,Oscar Farmer 1114,cheryl98hotmail.com1114@example.com,Wholesale,UK
ad1abfd5-0909-4704-a03c-119aa0ca381c_1115,Austin Smith 1115,melissa55manning.com1115@example.com,Wholesale,UK
9f8c1c81-5ce9-43d3-90e6-e383d736b50e_1116,Lauren Clayton 1116,jane44gmail.com1116@example.com,Retail,Canada
e69bf25c-28e9-472b-8fd7-dcedcd65e328_1117,Carla Wilson 1117,annafullerhotmail.com1117@example.com,Online,UK
d9162e44-b0a1-4621-87fe-fddbfbb9bf21_1118,Vanessa Beck 1118,cdavisbeard.biz1118@example.com,Online,USA
051bb698-c463-499a-aba3-21ef7a14cf98_1119,Victoria Cox 1119,sethsmithyahoo.com1119@example.com,Online,Germany
58052a55-9118-40e6-abf8-9388f254a50e_1120,Victoria Tanner 1120,dennisevansrangel-rodriguez.com1120@example.com,Wholesale,Germany
4ad76a0d-5219-4d62-a25c-6c5cf629c955_1121,Tiffany Miller 1121,howellbrittanygmail.com1121@example.com,Wholesale,France
31286dc8-40b1-4b20-99eb-b4955d7ecb5f_1122,Vicki Strong 1122,kfloresbanks.com1122@example.com,Online,USA
6ed5ca30-ff03-41a9-b2ed-257b435b6625_1123,Don Carney 1123,cookanthonyhotmail.com1123@example.com,Online,UK
04eb1694-92da-45a7-bc11-733c02bbc915_1124,Curtis Harrison 1124,dominguezjosephyahoo.com1124@example.com,Online,Germany
8338b815-cd9a-4a65-9de6-346755ec2b78_1125,Rachel Russell 1125,sherriballhotmail.com1125@example.com,Wholesale,USA
4444a6bd-4819-423a-bd23-fd9a31621e95_1126,Jerry Powers 1126,johnsondavidgmail.com1126@example.com,Online,Germany
5f96600d-2d56-4616-930c-d65b3e32b1b4_1127,Kenneth Young 1127,smithalexanderberg-williamson.com1127@example.com,Online,UK
df10c0ab-f734-4784-a049-d164952f6d11_1128,Lynn Rivera 1128,browndominichouse.com1128@example.com,Retail,Germany
af838c06-caa5-422a-aed7-149f00fbbb90_1129,Anthony Miller 1129,thomasgonzalezyahoo.com1129@example.com,Retail,France
781e2d35-2fa1-42bc-b4ce-5f319aff48af_1130,Michael Hancock 1130,alopezthompson.com1130@example.com,Wholesale,France
934fa5c8-8ac0-48d3-a0d0-2f5a24d6281f_1131,Melissa Warner 1131,jacobmorrismartin.org1131@example.com,Online,Germany
81b41b37-698b-4ff4-99ff-70c64bf5cf0e_1132,Colleen King 1132,alyssapenahotmail.com1132@example.com,Online,USA
29489bda-c119-4d43-880d-0cf3406d5351_1133,Arthur Cooper 1133,wmillergriffin.com1133@example.com,Retail,USA
ea1b248f-ea94-4306-8579-8f5d969040b0_1134,Michael Gregory 1134,jessica57harmon-castillo.info1134@example.com,Wholesale,USA
503fe053-7d34-45ec-836f-00084cdcffaf_1135,Natasha Perez 1135,vazquezrobertnguyen-hogan.biz1135@example.com,Retail,Germany
76e26e93-e62a-4bfe-9e61-f70d76b00d9f_1136,Charles Christensen 1136,markskristinayahoo.com1136@example.com,Retail,USA
263e0670-a1d7-4730-9ec8-bcbbfd610d09_1137,Adrian Moody 1137,brittanywhitesmith.com1137@example.com,Retail,UK
058cdd44-32a0-4b53-965a-4a4245590d60_1138,Christopher Gallegos PhD 1138,jameslawsonyahoo.com1138@example.com,Retail,France
da024444-f284-46fa-af63-35bf6ecfaab4_1139,Wayne Brown 1139,bentonjaniceroberts.com1139@example.com,Online,UK
f4f48fdc-0351-4800-bd91-dbcc6a959ce2_1140,Christopher Mccoy 1140,georgealyssayahoo.com1140@example.com,Online,USA
b0427c62-ce9f-4278-9f94-2c43b989a884_1141,Jaclyn Waller 1141,westrobertblackburn.com1141@example.com,Retail,UK
50026d68-e70d-48b8-9f33-1eb0e8ff561f_1142,Stephanie Alvarez 1142,barbara53gmail.com1142@example.com,Wholesale,USA
a1f76e1c-c816-4e32-9263-a195f7294c21_1143,Susan Erickson 1143,tracyharrisonedwards.biz1143@example.com,Wholesale,Germany
5257fa5d-9fa4-454f-a5fa-9f8dc00c9ab9_1144,John Morrison 1144,colekimberlyyahoo.com1144@example.com,Wholesale,UK
d907a314-5d20-48de-a4a1-1c7fb63f93f6_1145,Kara Walker 1145,michael97thomas.com1145@example.com,Wholesale,Germany
333705f9-894b-4f90-a21a-47b99ad24609_1146,Maria Rosario 1146,jessica38campbell.com1146@example.com,Retail,Germany
24e11716-3449-4318-82d0-1a0b4c55542d_1147,Allen Schneider 1147,richardsonkimberlygmail.com1147@example.com,Online,Canada
8e25ce3d-61cc-46e5-a03a-51967259f45b_1148,Jeremy Edwards 1148,thillhotmail.com1148@example.com,Wholesale,USA
96239346-29b3-42d3-88e6-36b5740da9d6_1149,Tyler Martinez 1149,uwoodhotmail.com1149@example.com,Retail,France
a0fef51e-0684-4438-8cd5-219a6001e75d_1150,Fred Thompson 1150,mario90brown.com1150@example.com,Wholesale,USA
26cd4979-23d1-4c7f-9161-8b5eed4c8325_1151,Christopher Reeves 1151,teresa51cooper-jones.biz1151@example.com,Wholesale,France
6a961ac0-8651-42a6-8fe9-17808b8c6b6e_1152,Jennifer Moore 1152,shanewilsonperez-brown.net1152@example.com,Retail,USA
d7c7d8e6-a495-430e-8d6f-885a06339f7f_1153,Karen Williams 1153,stephanietaylormorris-avila.biz1153@example.com,Online,Germany
4a25cec8-c3fa-463d-829f-8b3904edf187_1154,Michael Terry MD 1154,brittanyclarkhenry.com1154@example.com,Online,UK
2a07a58d-d43b-4f74-a609-456a8257909d_1155,Christian Smith 1155,angela86gmail.com1155@example.com,Retail,UK
9b8ce31b-c111-41a7-b39b-2275d5b6eac1_1156,Craig Hurst 1156,santosshannonyahoo.com1156@example.com,Online,Canada
abfe1fb5-a6c2-4716-b7bd-77509a7650dd_1157,Jennifer Lopez 1157,vballardgonzalez.com1157@example.com,Retail,France
36df253c-ac98-4942-b093-71b5d53ae164_1158,Sabrina Ward 1158,ashleywilkersonrobinson-johnson.com1158@example.com,Retail,France
dc406c3b-2e50-478b-945f-d39a376788ab_1159,Jonathan Cortez 1159,mjoycegmail.com1159@example.com,Retail,France
8f928bca-7aec-4953-bdde-e37debbaca66_1160,Rebecca Estrada 1160,jensennicoleharvey.com1160@example.com,Online,Germany
71ef7e0a-4dae-4c5c-8000-9f1eee1eedbf_1161,Keith Moore 1161,jason36walter.com1161@example.com,Retail,France
e60584a2-08f5-48e7-853b-cc3a4c26fd27_1162,Charles Bryant 1162,calhounjuliemcguire.com1162@example.com,Wholesale,UK
b98d15a7-160a-46e1-9cd2-7c9f03ac0d1b_1163,Sergio Riley 1163,andrew97gmail.com1163@example.com,Online,Germany
37296854-273e-44e5-b119-e78cbb3f4297_1164,Michael Johnson 1164,arivasgmail.com1164@example.com,Online,USA
e5bc89c0-93a6-4684-8365-99fcf91070e0_1165,Arthur Hammond 1165,jennifer34gmail.com1165@example.com,Online,France
df3ad6e8-f693-4800-859f-5497abd68d74_1166,Michael Patrick 1166,shansenconner-baldwin.com1166@example.com,Online,France
nan_1167,Robert Stephens 1167,jessica82yahoo.com1167@example.com,Wholesale,USA
6831429e-58c7-44f2-a3aa-1839bc35bc9a_1168,James Mcdonald 1168,dylan78yahoo.com1168@example.com,Online,France
16214bd0-6e84-424b-b61d-6b9c5c3e82e9_1169,Stacey Cook 1169,ihayeshotmail.com1169@example.com,Online,USA
57ec95f3-0af2-4a23-a3c6-0f792a0e0060_1170,Shannon Weber 1170,melissaberrygmail.com1170@example.com,Retail,Germany
14ed228b-6577-4498-b176-8686d31e96c4_1171,Shirley Mooney 1171,johnstonjonathanortega.com1171@example.com,Online,UK
bb5ad45d-5353-42bf-9dee-8ebf7d3ae67e_1172,Jacqueline Giles 1172,barbarabradyhotmail.com1172@example.com,Wholesale,USA
39cefff3-1b3e-4681-bcea-545ac06698e4_1173,Jody Flowers 1173,barrytanyasimpson.com1173@example.com,Wholesale,Canada
4d88136e-67f7-48de-817c-25773de8ca53_1174,Kimberly Davis 1174,smithkennethlopez.com1174@example.com,Wholesale,USA
f37590d3-73dd-4d31-80e1-0b5111285804_1175,Tony Stanley 1175,matthew53patterson-lawrence.info1175@example.com,Wholesale,France
0ab84fe2-97e4-4173-9d63-bda6a29dc073_1176,Vanessa Porter 1176,scottthomasyahoo.com1176@example.com,Online,Germany
1916f984-c510-497a-89fd-09b5c0bf3b37_1177,Kevin Gilmore 1177,jamessydneygmail.com1177@example.com,Online,Germany
1790834b-8b32-46d6-808d-52127991329a_1178,Nathaniel Baldwin 1178,vjamesmunoz.com1178@example.com,Wholesale,USA
c6f43468-8d78-41c8-8f4f-f14552a7c5d6_1179,Joanne Austin 1179,suttonbrittneynorman.net1179@example.com,Wholesale,UK
b2772e31-4655-4f9a-b692-f6812e654dcc_1180,Rebecca Nichols 1180,brenda87barrera.com1180@example.com,Online,Canada
54d7a728-99e3-45e5-8a50-39e60a3169f7_1181,Michael Schmitt 1181,timothywrightparsons-roman.com1181@example.com,Wholesale,Germany
4d620050-0b3b-4efa-a070-b244c5c01d05_1182,Gerald Vega 1182,jenniferstokesgmail.com1182@example.com,Retail,France
21caafcd-23a2-459c-aa18-4cbc19fe6052_1183,Theresa Hart 1183,srichardsonyahoo.com1183@example.com,Wholesale,France
e5cefa0f-8671-4213-b55a-478e0541f3ca_1184,Madison Rodriguez 1184,ramirezangelayahoo.com1184@example.com,Wholesale,UK
4345429c-1655-4df4-90af-54cc1122e28f_1185,Mary Wells 1185,davidmartinlopez.net1185@example.com,Retail,Germany
7a5653b3-4354-47e1-8eaf-b35b5f91b1af_1186,Richard Lopez 1186,castrojessegmail.com1186@example.com,Retail,USA
b393cb2d-bf23-4095-a21a-5dd04ce34923_1187,Jacob Dixon 1187,warrenjosephsmith.com1187@example.com,Online,France
36abeff0-cd1d-49da-bafa-c8cedc4f57fe_1188,John Mendoza 1188,paulschultztrevino.net1188@example.com,Online,UK
11680e55-c2b1-4f24-9c76-a6a825391b09_1189,William Jones 1189,courtneygutierrezward.com1189@example.com,Retail,Germany
dee4254b-0afc-43fb-ae8f-19bcc09b61e4_1190,James Lee 1190,ocolehotmail.com1190@example.com,Retail,Germany
9d69cf34-7ab7-478f-a098-75b2e8527018_1191,Katrina Russell 1191,carolrobertsreynolds.biz1191@example.com,Online,Germany
b4586ea4-15b8-4fa6-8fca-b2a910fb436c_1192,Brianna Davidson 1192,phillip75yahoo.com1192@example.com,Wholesale,Germany
53bc0611-9af4-4b8a-8908-d3f9d6195c4f_1193,Savannah Harrison 1193,stoddhotmail.com1193@example.com,Retail,Germany
aea398c6-ec67-4b25-8f68-75a3b1fbe012_1194,Mary Berry 1194,christopher75hotmail.com1194@example.com,Online,France
101c778c-a1a1-41b4-9dca-34888459f41e_1195,Derrick Nelson 1195,lawrencebullockgmail.com1195@example.com,Wholesale,UK
f8eb51b8-5938-4971-b0f6-d8b690e65aa4_1196,Roger Holmes 1196,joseph63hotmail.com1196@example.com,Retail,Germany
cd5fe3f4-23a7-439d-8971-d849e3fb1c48_1197,Elizabeth Mcdaniel 1197,james79hotmail.com1197@example.com,Wholesale,Canada
b905a7b6-b97e-4830-9e01-86462c64f73d_1198,Margaret Harris 1198,paigepachecoyahoo.com1198@example.com,Online,Canada
b7900752-7bfd-4c74-a441-e11e3ee1db8e_1199,Keith Medina 1199,catherine41li-riggs.com1199@example.com,Retail,UK
ef229e93-cfde-4771-b05d-974911092f7a_1200,Jon Donovan 1200,dgonzalezyahoo.com1200@example.com,Wholesale,USA
9863bb20-7d53-4706-bb50-78f7a0cbfeca_1201,Jeffrey Edwards 1201,davidwolfwilliams.com1201@example.com,Retail,USA
44b6cc9e-8904-49d7-8c69-e2e81b829ae1_1202,Brendan Paul 1202,billkellergmail.com1202@example.com,Wholesale,USA
fa11f0e7-566d-46e8-9c86-cf6f0285ede1_1203,Destiny Jordan 1203,christineduncanreilly-gomez.com1203@example.com,Online,Canada
9588e38e-8dbf-4478-85e0-514826d6004f_1204,Daniel Shaffer 1204,ambersmithgmail.com1204@example.com,Online,USA
9d37c5a6-bd8e-480c-923c-cd6417576cc8_1205,Debra Tucker 1205,meganwalkerlynch-mcclain.com1205@example.com,Retail,France
3d201440-00cf-444d-9b7d-b566478b640b_1206,Jessica Valencia 1206,glewisgmail.com1206@example.com,Wholesale,Germany
71497c71-71b2-447a-b661-7c506895b96f_1207,Stephen Jefferson 1207,weaverjosephhotmail.com1207@example.com,Retail,Canada
e0099d7a-ca22-4c56-afc8-503c7dd43e50_1208,Erica Porter 1208,xobriengmail.com1208@example.com,Retail,UK
d641aee3-99d8-4764-93cd-aa4cb415b7cf_1209,Jamie French 1209,leonsullivanespinoza.biz1209@example.com,Wholesale,UK
f5ed7ddf-783f-4cd0-a0b2-f35699b62656_1210,Timothy Sanchez 1210,bmarquezarmstrong-ward.com1210@example.com,Wholesale,Germany
7200fc98-b963-42fc-afb0-d2977daf638b_1211,Ann Scott 1211,michael47jackson.net1211@example.com,Wholesale,Canada
321a3244-cf65-49ec-87eb-754a995ef5bd_1212,Veronica Diaz 1212,mannerikdominguez.com1212@example.com,Online,USA
244220c6-4b0c-400c-a626-c97d73fe6a93_1213,Diana Moon 1213,hcollinshall.org1213@example.com,Retail,USA
c8794a56-a795-4d2b-9296-81b00d5979bf_1214,Tiffany David 1214,amy62smith.org1214@example.com,Retail,France
c5d899df-113f-440f-93b9-6213b6684e19_1215,Robert White 1215,xtranwhite.com1215@example.com,Online,France
c42f7d59-2bfa-4a2d-9afb-f99753528440_1216,Robert Mason 1216,dtaylormoore-anderson.org1216@example.com,Wholesale,USA
c87d01c2-92e8-48b1-9e00-3828d5935e79_1217,David Thompson 1217,fernandoobrienjones.com1217@example.com,Online,UK
876588fe-75f5-4328-8986-1a4a002593ed_1218,Megan Foster 1218,hhaydenyahoo.com1218@example.com,Online,UK
b7e62b4d-93d5-426f-9b03-2c39c950824d_1219,Jennifer King 1219,wesleyportergmail.com1219@example.com,Online,France
fea59d94-998c-403a-92cb-760434f6f0dd_1220,Edwin Munoz 1220,xbennettgmail.com1220@example.com,Retail,Germany
c0146804-32de-4097-bcba-8dea50860861_1221,Jeffrey Little 1221,ygrimestaylor.com1221@example.com,Online,USA
e75680bb-3a21-4b51-a687-6705043159ef_1222,John Owens 1222,nicole72yahoo.com1222@example.com,Retail,France
f29e225b-3ed0-4e68-8d25-0730f5a98c9a_1223,Mark Garcia 1223,bellreginahotmail.com1223@example.com,Retail,France
99260664-13ff-466e-aef2-2516df42ca29_1224,Roberto Arnold 1224,vjonescollins.com1224@example.com,Retail,USA
255c4297-19ee-49d6-bdfa-3cb102d493eb_1225,Kristina Brown 1225,andrew65stevens.com1225@example.com,Wholesale,USA
1f9071b1-95eb-44d9-8459-f302cd1d036e_1226,Olivia Hamilton 1226,lutzericrivera-klein.com1226@example.com,Retail,UK
ea3d19b2-c319-4f41-a467-f4a324da0109_1227,Luis Hill 1227,williamsalexanderlee.com1227@example.com,Retail,Germany
e21734c6-d36f-41c9-8caa-2cd36ae71db3_1228,Joshua Scott 1228,ritterfrankbaker.com1228@example.com,Wholesale,Germany
fb2fbe8c-ea46-4911-b7e2-f124381692f5_1229,Michael Wilson 1229,christina57yahoo.com1229@example.com,Retail,USA
e3a0aa3c-8c44-460f-8efe-59c393b91ea1_1230,Natalie Welch 1230,elizabethconleyhotmail.com1230@example.com,Online,Canada
ce62665f-476a-4991-aebe-f7a28521e25e_1231,Stephanie Perez 1231,vwebbturner.com1231@example.com,Online,France
cd3a7e73-4ce3-4ed4-9779-2eadf3bcdaee_1232,Ashley Hernandez 1232,nicolewrighthowe.net1232@example.com,Retail,France
be160640-69a3-4ab6-9ced-1a62817ef840_1233,Keith Evans 1233,cindyfryjones.biz1233@example.com,Wholesale,USA
276f8e0d-6ea2-4b15-90a7-d3b967eaae63_1234,William Cook 1234,parkertommyyahoo.com1234@example.com,Online,Canada
96a2e79d-6576-4828-b551-7659ed86a0c9_1235,Jeffrey Young 1235,matthewharperbennett.com1235@example.com,Wholesale,UK
7e1e35dd-6db4-481c-8a55-b7c426696e53_1236,Taylor Leon 1236,smithgregorycarter.com1236@example.com,Wholesale,USA
0a599c13-1667-4920-926e-6991aa82cac8_1237,Eric Garcia 1237,mendezloriclarke.info1237@example.com,Online,USA
4a9b0dc7-97e7-4b55-846f-c2131b87a428_1238,Kelly Decker 1238,calvinobrienyahoo.com1238@example.com,Wholesale,France
b32f7256-c6ac-4caf-a4ba-0ef5284af9d8_1239,Kathleen Walker 1239,longmatthewgmail.com1239@example.com,Online,USA
73d79809-cf6d-4802-b900-4406b1e58a88_1240,Jordan Carter 1240,promanyahoo.com1240@example.com,Wholesale,USA
3d9d49d4-35e6-4d4c-939c-b0bbaa8fb624_1241,Michael Johnson 1241,hernandezwhitneyhernandez.com1241@example.com,Online,USA
51e844c9-b00e-4c67-952d-ad08c536c0a2_1242,Michelle Graham 1242,sharon37johnson.com1242@example.com,Retail,France
nan_1243,Jean Hess 1243,ubowersyahoo.com1243@example.com,Online,UK
becac08c-53b0-4133-90d7-09562205f294_1244,Jennifer Edwards 1244,boothfrankperry-tucker.com1244@example.com,Online,UK
23ed6309-e25c-4f4a-8ac2-2e6d25ee52db_1245,Larry Krueger 1245,roberttownsendward.com1245@example.com,Online,USA
c5857b6b-7b98-4c6e-9ac6-e2bf00b36478_1246,Kathryn Clark 1246,alyssa89hotmail.com1246@example.com,Online,France
6f581316-3258-4047-9cba-bedaed343b0f_1247,Monique Williams 1247,vwilliamsgmail.com1247@example.com,Wholesale,UK
f70fdc0c-a085-4f47-96dd-b15968473103_1248,Karen Humphrey 1248,sandradavenportgmail.com1248@example.com,Retail,UK
e43a3562-4cdf-4063-83c3-698873037257_1249,Amanda Perez 1249,hbakergmail.com1249@example.com,Online,UK
d24e4a96-f3b6-45ae-b8c7-f2360a6119f6_1250,James Jordan 1250,amanda86shaw.com1250@example.com,Wholesale,France
0d1b293b-a9ce-4593-99a9-a788c4d6afc4_1251,Kevin Ferguson MD 1251,sarapricemurphy.biz1251@example.com,Retail,France
3edf665f-a597-4064-942a-965f1465b466_1252,Alicia Anderson 1252,dianepowersyahoo.com1252@example.com,Retail,USA
